1,3825647,28.014687
1,2628645,28.011148
1,3576307,28.009264
1,2575549,28.005047
1,2811932,27.995304
1,2938520,27.991215
1,3876315,27.985888
1,2879292,27.983768
1,2840376,27.972147
1,3755437,27.966885
1,2991653,27.962135
1,3654137,27.957823
1,3334772,27.95519
1,3338242,27.943241
1,3092966,27.927855
1,3639802,27.926828
1,2803956,27.920755
1,1852910,27.901594
1,2933488,27.89694
1,1373608,27.89342
1,2911771,27.881271
1,2686960,27.86695
1,2780608,27.8647
1,2923795,27.862164
1,2671976,27.845577
1,3107160,27.83719
1,3350289,27.8054
1,3195329,27.795113
1,3088008,27.793633
1,2915525,27.791733
1,3821438,27.784212
1,2872849,27.784075
1,3566961,27.769117
1,3858686,27.761078
1,3040434,27.756382
1,3580711,27.741581
1,3879218,27.720293
1,3679866,27.708324
1,2895169,27.700426
1,3546869,27.698473
1,2323469,27.696442
1,3888854,27.671926
1,3030064,27.66936
1,3170900,27.650858
1,2582679,27.637787
1,3655065,27.63386
1,2895177,27.612778
1,3350132,27.603914
1,3692184,27.598558
1,3110298,27.594688
1,2938503,27.58425
1,3891035,27.583992
1,2989694,27.567133
1,3209998,27.549368
1,3798712,27.54917
1,2206488,27.532751
1,3825927,27.515833
1,2859737,27.513432
1,3460159,27.501831
1,2566562,27.493517
1,3274421,27.477268
1,3617319,27.455074
1,2917397,27.44267
1,2872898,27.44217
1,2791737,27.438248
1,3015657,27.42175
1,2905587,27.404564
1,3608075,27.395956
1,2660293,27.39444
1,3517580,27.392979
1,3383298,27.391878
1,3469909,27.383162
1,2526426,27.37724
1,3014821,27.374744
1,3622346,27.367075
1,3355033,27.366608
1,2194711,27.361797
1,2726521,27.353518
1,2875715,27.353416
1,3163771,27.3527
1,2876934,27.34955
1,3588203,27.345554
1,3222001,27.339703
1,2804570,27.337164
1,3168359,27.31828
1,2737804,27.308563
1,3788239,27.306433
1,3482086,27.304794
1,83849,27.301554
1,2826779,27.296213
1,2903515,27.29437
1,3161463,27.273455
1,3766223,27.265081
1,2672220,27.250202
1,3238485,27.249
1,2246109,27.237694
1,37406,27.23022
1,3299175,27.209005
1,3884612,27.203491
1,1988801,27.192795
1,2438311,27.189568
1,3691733,27.182938
1,3167962,27.179659
1,2892592,27.172436
1,3572695,27.15565
1,2938507,27.147083
1,2672240,27.140518
1,3884856,27.135754
1,2804019,27.126951
1,3208579,27.118574
1,2803875,27.115294
1,2900126,27.105831
1,3279503,27.096113
1,3427807,27.09472
1,3726851,27.090492
1,3074331,27.089722
1,2798776,27.081976
1,2904740,27.081858
1,2768250,27.056786
1,3236007,27.047281
1,3328431,27.042713
1,3161475,27.041733
1,3735512,27.041143
1,2585577,27.041138
1,3108775,27.037386
1,3857284,27.022993
1,2776371,27.01893
1,3598820,27.018192
1,2672467,27.012058
1,3722985,27.00966
1,3467955,26.999098
1,2693868,26.992971
1,2918632,26.988571
1,2900112,26.98339
1,3886298,26.97846
1,3410296,26.962915
1,3284744,26.96244
1,3695879,26.959385
1,3333390,26.95882
1,3254238,26.95274
1,3653511,26.943066
1,3616165,26.92882
1,3543544,26.913301
1,3277472,26.902103
1,1629007,26.899158
1,2731515,26.898008
1,3766018,26.89268
1,3662735,26.890078
1,3047890,26.887194
1,2850860,26.882776
1,3317599,26.875904
1,3146160,26.870857
1,3030038,26.865524
1,2881526,26.863083
1,420071,26.859324
1,3653540,26.857576
1,3132370,26.854437
1,3463912,26.831173
1,3872022,26.816103
1,2740255,26.799417
1,3390736,26.795897
1,2876854,26.777098
1,3853028,26.76801
1,3543557,26.756832
1,3485390,26.753695
1,3528619,26.750154
1,3214358,26.747057
1,2685128,26.735052
1,3289780,26.720978
1,3424801,26.712305
1,2717956,26.709959
