1,2848228,17.644
1,3338242,17.634523
1,3610457,17.622347
1,2786112,17.606453
1,3027454,17.603354
1,3253683,17.602818
1,3180417,17.593987
1,3865643,17.59222
1,2827808,17.585117
1,2672258,17.580723
1,2770472,17.566286
1,3695879,17.556913
1,3334772,17.543139
1,3467162,17.53631
1,2976741,17.532335
1,3430037,17.506954
1,1852901,17.501987
1,3190515,17.49484
1,3781893,17.494806
1,3507802,17.492903
1,1174869,17.487036
1,3617309,17.485498
1,3354466,17.48058
1,3767218,17.470924
1,3765744,17.466373
1,2826779,17.457418
1,1855694,17.43505
1,2585577,17.430965
1,3223529,17.430164
1,3463912,17.420288
1,3027450,17.411938
1,2664274,17.409683
1,3725445,17.393106
1,2852812,17.387474
1,3169500,17.385885
1,2569032,17.384295
1,2827048,17.384037
1,3858701,17.370485
1,3110298,17.368626
1,2364628,17.3655
1,3085972,17.363153
1,3743519,17.363115
1,3589852,17.355759
1,2929490,17.354082
1,2804058,17.340258
1,2686960,17.323593
1,3132663,17.322266
1,2997246,17.321465
1,2780644,17.319368
1,2799007,17.311972
1,3491236,17.309544
1,2628645,17.30873
1,3195329,17.306328
1,3721804,17.294197
1,2526426,17.288342
1,3236148,17.276897
1,3656713,17.270199
1,2850867,17.260582
1,3097567,17.230898
1,3561063,17.221752
1,3184450,17.213251
1,2808615,17.209642
1,3792504,17.200947
1,1852910,17.173176
1,2526411,17.168205
1,3161439,17.167631
1,3858707,17.150316
1,2491597,17.148144
1,3743336,17.143099
1,2629148,17.141535
1,3581777,17.13342
1,3236161,17.126768
1,2900119,17.12338
1,2804570,17.107979
1,2672240,17.102762
1,3101758,17.084509
1,3004497,17.078518
1,2672216,17.075993
1,3598820,17.068588
1,2906949,17.050072
1,3472247,17.046705
1,3284737,17.039244
1,3047890,17.025331
1,2827708,17.018982
1,3163607,17.010443
1,3788229,17.00946
1,3200188,17.003864
1,3278955,17.002249
1,2672442,16.987352
1,3615935,16.98354
1,3601273,16.978697
1,3618925,16.97736
1,3154145,16.971834
1,2630300,16.967823
1,3722985,16.965054
1,3544136,16.958595
1,3420481,16.944632
1,3236007,16.939672
1,2845571,16.928713
1,3030056,16.922243
1,512287,16.921923
1,3252257,16.920223
1,3274421,16.917904
1,2575549,16.916634
1,3542919,16.915026
1,2859737,16.913094
1,3628477,16.91154
1,3071482,16.90843
1,3205785,16.907639
1,2957620,16.906296
1,2786115,16.896103
1,3457606,16.893854
1,3831890,16.892305
1,3885687,16.883146
1,3628587,16.87372
1,3207817,16.845049
1,2526448,16.83998
1,3519716,16.834724
1,3519638,16.822721
1,3488481,16.819984
1,2572049,16.818144
1,3385261,16.8114
1,2740000,16.799501
1,2151897,16.79341
1,3619046,16.786495
1,3492424,16.772263
1,3788239,16.765963
1,1459933,16.749027
1,2917397,16.7442
1,3566961,16.74305
1,3603620,16.738016
1,2827125,16.729984
1,3180142,16.729094
1,3355033,16.727968
1,2879292,16.723227
1,3640170,16.72229
1,2850187,16.721495
1,3572695,16.717058
1,3850887,16.716923
1,3014854,16.71202
1,3071488,16.7025
1,3489953,16.682158
1,2769357,16.670784
1,2672467,16.648685
1,3484318,16.641592
1,3469909,16.64048
1,3858201,16.627512
1,3870123,16.621717
1,3543718,16.618338
1,270669,16.614006
1,3000911,16.61134
1,3032672,16.61003
1,2769296,16.607973
1,416478,16.605183
1,3401149,16.604025
1,3570084,16.583334
1,2877241,16.582947
1,3239386,16.5826
1,3841536,16.57252
1,3145296,16.567883
1,2660293,16.566917
1,2779181,16.563416
1,3797713,16.563066
1,3614708,16.562075
1,3530725,16.557571
1,3712158,16.555157
1,3088393,16.552938
1,3318216,16.552202
1,3388647,16.547031
1,3214372,16.5377
1,3022136,16.53751
1,3189108,16.534323
1,3213213,16.529781
1,3275945,16.528267
1,3226118,16.523016
1,2169248,16.504707
1,3267056,16.50289
1,3221909,16.501059
1,2816844,16.496147
1,2958545,16.47194
1,3132359,16.44908
1,3350186,16.437733
1,3209594,16.432312
1,3087501,16.432226
1,2246109,16.430649
1,3632823,16.428772
1,2876855,16.428036
1,2908660,16.425283
1,3628457,16.411572
1,2783124,16.408867
1,3542900,16.395529
1,2693828,16.395475
1,3506857,16.3876
1,3668104,16.383656
1,3726852,16.3794
1,2691517,16.378244
1,2693829,16.37783
1,2920009,16.372225
1,2614949,16.36035
1,3345153,16.358227
1,3219291,16.349466
1,3041215,16.349104
1,3351612,16.34747
1,2824875,16.345444
1,3884116,16.340515
1,3338245,16.326729
1,3666368,16.322805
1,3543273,16.313147
1,2908608,16.31095
1,3535729,16.305048
1,3214572,16.304539
1,270675,16.301432
1,3758275,16.300209
1,3542513,16.295225
1,137249,16.29436
1,2738322,16.2937
1,3030033,16.290855
1,3599266,16.28952
1,3576307,16.28122
1,2687896,16.280348
1,2577930,16.27979
1,2798987,16.273834
1,2815821,16.273333
1,1624845,16.27333
1,3766018,16.25267
1,3745859,16.250662
1,2840971,16.250277
1,3318852,16.234768
1,3540704,16.23291
1,2900107,16.229792
1,3030040,16.229668
1,2672268,16.225843
1,3401814,16.216892
1,1444924,16.213814
1,2827065,16.20261
1,2783157,16.19995
1,2770522,16.198362
1,3350132,16.191826
1,2790126,16.18378
1,3856144,16.180979
1,2794373,16.180323
1,2928922,16.17675
1,2809298,16.173203
1,3580914,16.169283
1,3546250,16.161291
1,2945114,16.158834
1,3279503,16.15564
1,3585379,16.154902
1,2018709,16.153343
1,3371576,16.145254
1,2872575,16.135826
1,2798776,16.125969
1,3808263,16.117872
1,3385600,16.116096
1,1065003,16.115656
1,3238485,16.112389
1,3620943,16.096878
1,3568883,16.087986
1,3745846,16.086475
1,3546438,16.07931
1,3333673,16.077774
1,2600825,16.068705
1,3580640,16.062231
1,3558655,16.060476
1,3284743,16.058058
1,3484259,16.048176
1,3430070,16.044893
1,3670516,16.041067
1,3532914,16.03618
1,2858844,16.0223
1,3142519,16.021576
1,3835514,16.020592
1,3164184,16.020409
1,3205781,16.01656
1,2887806,16.015089
1,2989694,16.011875
1,2876934,16.011726
1,3116108,16.002756
1,2926430,16.000647
1,3640171,15.993251
1,3133999,15.9845295
1,1550924,15.982415
1,2772259,15.9800825
1,1824724,15.978645
1,2547098,15.978256
1,2732464,15.975852
1,2939498,15.971548
1,3237461,15.962724
1,2194711,15.962426
1,3034954,15.943152
1,3411678,15.937825
1,2646334,15.93142
1,3030016,15.929576
1,3780548,15.924107
1,3576735,15.91866
1,3056793,15.91441
1,3085215,15.914101
1,3493293,15.908582
1,1540431,15.897449
1,3084169,15.893923
1,2687910,15.893183
1,3440895,15.892886
1,2827115,15.890361
1,2803914,15.890361
